source,target,weight,source_cell_class,source_cell_type,source_hemibrain_type,source_side,target_cell_class,target_cell_type,target_hemibrain_type,target_side
720575940656090017,720575940613909555,17.0,ALPN,,VA3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940627480586,720575940613909555,6.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940616079035,720575940613909555,19.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940603231916,720575940613909555,4.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940613939090,12.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940637056887,720575940613939090,17.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628739560,720575940613939090,26.0,ALPN,,VC2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940617668747,720575940613939090,10.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940630770042,720575940613939090,4.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940628467611,720575940613939090,5.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940611079236,720575940613939090,18.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940613961403,23.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623528925,720575940613961403,30.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940636873791,720575940613961403,5.0,ALPN,,VA6_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940613961403,23.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940610048981,720575940613961403,17.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940618308825,720575940614027074,20.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940630024566,720575940614027074,26.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940617668747,720575940614027074,27.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940648650884,720575940614027074,11.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940614033932,18.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940630024566,720575940614033932,19.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940630770042,720575940614033932,9.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940627772009,720575940614033932,24.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940611079236,720575940614033932,3.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618308825,720575940614176927,8.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940638633535,720575940614176927,2.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940627480586,720575940614176927,6.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940625431866,720575940614176927,3.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940648650884,720575940614176927,1.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940618308825,720575940614203916,5.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940637056887,720575940614203916,4.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940636873791,720575940614203916,3.0,ALPN,,VA6_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940614727903,720575940614203916,3.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940608845525,720575940614203916,6.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940610048981,720575940614203916,1.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940610752068,720575940614203916,1.0,ALPN,"(M_adPNm4,M_adPNm5)b","M_adPNm4,M_adPNm5",left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940618308825,720575940614248446,17.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940604431584,720575940614248446,11.0,ALPN,,VA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637526190,720575940614248446,14.0,ALPN,,VC1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940620437339,720575940614248446,27.0,ALPN,,DM6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623444715,720575940614248446,18.0,ALPN,,VM1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940648650884,720575940614248446,13.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630928715,720575940614248446,22.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940614252967,19.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940640697808,720575940614252967,11.0,ALPN,,VM2_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940614727903,720575940614252967,4.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940630770042,720575940614252967,20.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940608199748,720575940614252967,17.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940610048981,720575940614252967,8.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940614285254,6.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940630024566,720575940614285254,5.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940625431866,720575940614285254,15.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940619337536,720575940614285254,14.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620189790,720575940614285254,10.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940614304012,10.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630546540,720575940614304012,13.0,ALPN,,V_ilPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630770042,720575940614304012,11.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940618308825,720575940614311079,5.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940623528925,720575940614311079,12.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940617668747,720575940614311079,3.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630770042,720575940614311079,13.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940611022515,720575940614311079,12.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940618308825,720575940614404288,26.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940617668747,720575940614404288,5.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940627772009,720575940614404288,12.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940609454603,720575940614404288,19.0,ALPN,,VC4_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940648650884,720575940614404288,8.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940614534367,20.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940623528925,720575940614534367,2.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940638633535,720575940614534367,1.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940636873791,720575940614534367,25.0,ALPN,,VA6_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940625431866,720575940614534367,1.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940627772009,720575940614534367,14.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940637526190,720575940614534367,14.0,ALPN,,VC1_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940617207185,720575940614534367,13.0,ALPN,,DL5_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618308825,720575940614549906,19.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622368792,720575940614549906,19.0,ALPN,,DL1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940610505170,720575940614549906,17.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940625924618,720575940614549906,2.0,ALPN,,DA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611372714,720575940614549906,9.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940614625211,11.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940637056887,720575940614625211,3.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940638633535,720575940614625211,1.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940637526190,720575940614625211,17.0,ALPN,,VC1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940640398477,720575940614625211,5.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940617179451,720575940614625211,5.0,ALPN,,VM2_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940648650884,720575940614625211,4.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940620068518,720575940614625211,1.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940640032896,720575940614625211,21.0,ALPN,,DM5_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940621185050,720575940614625211,10.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940614635666,22.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630024566,720575940614635666,25.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940618295454,720575940614635666,17.0,ALPN,,VL2a_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940624057853,720575940614635666,20.0,ALPN,VM6_adPN,VC5_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940631328104,720575940614635666,14.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940619411147,720575940614635666,6.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,KCab,KCab-m,left
720575940648650884,720575940614635666,15.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940618308825,720575940614667926,13.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940627480586,720575940614667926,11.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940614727903,720575940614667926,6.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940617668747,720575940614667926,15.0,ALPN,,VA4_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940614667926,20.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940618308825,720575940614674282,1.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637056887,720575940614674282,35.0,ALPN,,DC1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940636873791,720575940614674282,24.0,ALPN,,VA6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628316047,720575940614674282,10.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940659400577,720575940614674282,2.0,ALPN,,DA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620103590,720575940614674282,28.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940614755478,10.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628739560,720575940614755478,16.0,ALPN,,VC2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940603985952,720575940614755478,21.0,ALPN,,D_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618295454,720575940614755478,7.0,ALPN,,VL2a_adPN,left,Kenyon_Cell,,KCg-m,left
720575940609454603,720575940614755478,14.0,ALPN,,VC4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637231593,720575940614755478,21.0,ALPN,,VA5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613419695,720575940614755478,20.0,ALPN,,DC3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940614761026,12.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940605102694,720575940614761026,14.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940608970197,720575940614761026,5.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940630131663,720575940614761026,17.0,ALPN,,DC3_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940633804212,720575940614761026,25.0,ALPN,,D_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940614781546,30.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940614727903,720575940614781546,10.0,ALPN,,DM3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940617668747,720575940614781546,17.0,ALPN,,VA4_lPN,left,Kenyon_Cell,,KCg-m,left
720575940608970197,720575940614781546,22.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630093051,720575940614781546,1.0,ALPN,,M_vPNml68,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940614783042,14.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940623528925,720575940614783042,12.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940605102694,720575940614783042,1.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940603985952,720575940614783042,11.0,ALPN,,D_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618295454,720575940614783042,6.0,ALPN,,VL2a_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940630770042,720575940614783042,21.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940613345442,720575940614783042,1.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940630778428,720575940614783042,1.0,ALPN,,DL3_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940619385765,720575940614783042,13.0,ALPN,,DA1_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618308825,720575940614784918,24.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940617207185,720575940614784918,21.0,ALPN,,DL5_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619337536,720575940614784918,18.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940635082871,720575940614784918,13.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940611372714,720575940614784918,21.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940614825026,8.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940622368792,720575940614825026,6.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940631930828,720575940614825026,5.0,ALPN,,DA4m_adPN,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940613809554,720575940614825026,14.0,ALPN,,M_lPNm11D,left,Kenyon_Cell,KCapbp-ap2,KCa'b'-ap2,left
720575940618308825,720575940614871402,22.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940604431584,720575940614871402,25.0,ALPN,,VA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628467611,720575940614871402,18.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,,KCg-m,left
720575940614309535,720575940614871402,17.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940620467438,720575940614871402,27.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940614893930,31.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940637056887,720575940614893930,15.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940614893930,30.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940611079236,720575940614893930,24.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940618308825,720575940614969055,7.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940622368792,720575940614969055,9.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940613167007,720575940614969055,17.0,ALPN,,VM7d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940622364184,720575940614969055,8.0,ALPN,,DA2_lPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940624515571,720575940614969055,14.0,ALPN,VC5_lvPN,VC3m_lvPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940611372714,720575940614969055,6.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCab,KCab-s,left
720575940618308825,720575940615237170,14.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940623528925,720575940615237170,16.0,ALPN,,DM4_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630024566,720575940615237170,17.0,ALPN,,DM2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940604431584,720575940615237170,3.0,ALPN,,VA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940627160322,720575940615237170,16.0,ALPN,,DC2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620465904,720575940615237170,15.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940615262786,11.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940644961588,720575940615262786,13.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628739560,720575940615262786,7.0,ALPN,,VC2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940636873791,720575940615262786,14.0,ALPN,,VA6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637526190,720575940615262786,8.0,ALPN,,VC1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940613345442,720575940615262786,17.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940615520086,9.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940623528925,720575940615520086,9.0,ALPN,,DM4_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630546540,720575940615520086,5.0,ALPN,,V_ilPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940648650884,720575940615520086,5.0,ALPN,,DP1l_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940618308825,720575940615577542,1.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940630546540,720575940615577542,10.0,ALPN,,V_ilPN,left,Kenyon_Cell,,KCg-m,left
720575940614727903,720575940615577542,6.0,ALPN,,DM3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940612284569,720575940615577542,5.0,ALPN,,VP1d+VP4_l2PN1,left,Kenyon_Cell,,KCg-m,left
720575940631930828,720575940615577542,23.0,ALPN,,DA4m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940639680957,720575940615577542,24.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940615638540,37.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940644961588,720575940615638540,16.0,ALPN,,VM5d_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940620437339,720575940615638540,18.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940637231593,720575940615638540,25.0,ALPN,,VA5_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618308825,720575940615717009,27.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940630770042,720575940615717009,11.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940611079236,720575940615717009,12.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940617179451,720575940615717009,17.0,ALPN,,VM2_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940623444715,720575940615717009,12.0,ALPN,,VM1_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618308825,720575940615755921,27.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630546540,720575940615755921,2.0,ALPN,,V_ilPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940642046453,720575940615755921,28.0,ALPN,,DL2d_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940611079236,720575940615755921,17.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940623444715,720575940615755921,1.0,ALPN,,VM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940620467438,720575940615755921,25.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940618308825,720575940615839174,15.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940630024566,720575940615839174,11.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940614727903,720575940615839174,4.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940611079236,720575940615839174,13.0,ALPN,,VA2_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618308825,720575940615892966,26.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940638633535,720575940615892966,11.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940630770042,720575940615892966,1.0,ALPN,,DM1_lPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940620467438,720575940615892966,20.0,ALPN,,DL2v_adPN,left,Kenyon_Cell,KCab,KCab-m,left
720575940618308825,720575940615978802,18.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940656090017,720575940615978802,21.0,ALPN,,VA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940604431584,720575940615978802,1.0,ALPN,,VA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628467611,720575940615978802,15.0,ALPN,,VL2p_adPN,left,Kenyon_Cell,,KCg-m,left
720575940622811430,720575940615978802,38.0,ALPN,,VA1d_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619411147,720575940615978802,7.0,ALPN,,VP1m_l2PN,left,Kenyon_Cell,,KCg-m,left
720575940619928429,720575940615978802,18.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940603231916,720575940615978802,13.0,ALPN,,DA1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940615980338,14.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940619895125,720575940615980338,1.0,ALPN,,VP2_adPN,left,Kenyon_Cell,,KCg-m,left
720575940656090017,720575940615980338,9.0,ALPN,,VA3_adPN,left,Kenyon_Cell,,KCg-m,left
720575940636873791,720575940615980338,12.0,ALPN,,VA6_adPN,left,Kenyon_Cell,,KCg-m,left
720575940612284569,720575940615980338,5.0,ALPN,,VP1d+VP4_l2PN1,left,Kenyon_Cell,,KCg-m,left
720575940621256212,720575940615980338,16.0,ALPN,,VM7v_adPN,left,Kenyon_Cell,,KCg-m,left
720575940620068518,720575940615980338,18.0,ALPN,,VA7m_lPN,left,Kenyon_Cell,,KCg-m,left
720575940644258327,720575940615980338,3.0,ALPN,,DM5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940616023225,16.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940638633535,720575940616023225,7.0,ALPN,,DM2_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940656090017,720575940616023225,13.0,ALPN,,VA3_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940604431584,720575940616023225,1.0,ALPN,,VA3_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940622368792,720575940616023225,1.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940614727903,720575940616023225,1.0,ALPN,,DM3_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940620437339,720575940616023225,12.0,ALPN,,DM6_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940620189790,720575940616023225,5.0,ALPN,,VM5v_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940619928429,720575940616023225,12.0,ALPN,VC3_adPN,VC3l_adPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940619838912,720575940616023225,22.0,ALPN,,VA5_lPN,left,Kenyon_Cell,KCab,KCab-c,left
720575940618308825,720575940616072665,1.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637056887,720575940616072665,2.0,ALPN,,DC1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940628739560,720575940616072665,12.0,ALPN,,VC2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940622368792,720575940616072665,11.0,ALPN,,DL1_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637526190,720575940616072665,19.0,ALPN,,VC1_lPN,left,Kenyon_Cell,,KCg-m,left
720575940608970197,720575940616072665,11.0,ALPN,,DA4l_adPN,left,Kenyon_Cell,,KCg-m,left
720575940637231593,720575940616072665,10.0,ALPN,,VA5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940638719104,720575940616072665,15.0,ALPN,,DA2_lPN,left,Kenyon_Cell,,KCg-m,left
720575940640032896,720575940616072665,1.0,ALPN,,DM5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940619838912,720575940616072665,28.0,ALPN,,VA5_lPN,left,Kenyon_Cell,,KCg-m,left
720575940618308825,720575940616089995,18.0,ALPN,,DP1m_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940637056887,720575940616089995,1.0,ALPN,,DC1_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940630546540,720575940616089995,1.0,ALPN,,V_ilPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940616079035,720575940616089995,8.0,ALPN,,DL1_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
720575940610048981,720575940616089995,6.0,ALPN,,VM3_adPN,left,Kenyon_Cell,KCapbp-m,KCa'b'-m,left
